hotspot_cluster,collision_count,center_lat,center_lon,fatal_count,serious_count,slight_count,avg_casualties,total_casualties,avg_speed_limit,pct_dark,pct_wet,pct_rural,avg_danger_score,lat_spread,lon_spread,fatality_rate,serious_rate,risk_score,risk_rank,risk_tier
2299,23,52.191146956521735,-2.2246482608695652,0,6,17,1.3043478260869565,30,29.565217391304348,0.30434782608695654,0.13043478260869565,0.08695652173913043,0.6086956521739131,0.012160000000001503,0.021940000000000293,0.0,0.2608695652173913,9.06,1201,Low
60,25,51.374876400000005,-0.3013028,0,7,18,1.28,32,29.6,0.12,0.16,0.0,0.32,0.01530999999999949,0.012999999999999956,0.0,0.28,9.05,1202,Low
224,67,54.90544686567164,-1.3944283582089552,1,15,51,1.328358208955224,89,28.65671641791045,0.31343283582089554,0.14925373134328357,0.014925373134328358,0.5373134328358209,0.02740000000000009,0.059370000000000145,0.014925373134328358,0.23880597014925373,9.02,1203,Low
1318,18,51.35169333333333,-0.039128888888888894,0,4,14,1.2777777777777777,23,29.444444444444443,0.3333333333333333,0.3333333333333333,0.2777777777777778,1.1666666666666667,0.013129999999996755,0.018070000000000003,0.0,0.2222222222222222,9.01,1204,Low
117,10,54.920778,-1.612651,0,2,8,1.6,16,48.0,0.3,0.2,0.7,1.5,0.0026499999999956003,0.02079999999999993,0.0,0.2,9.01,1205,Low
452,24,51.85460708333333,-0.4249720833333333,1,1,22,1.375,33,59.583333333333336,0.16666666666666666,0.25,1.0,2.2083333333333335,0.01580000000000581,0.015180000000000027,0.041666666666666664,0.08333333333333333,9.01,1206,Low
2048,26,52.06253769230769,-1.3304469230769231,0,6,20,1.3076923076923077,34,31.923076923076923,0.4230769230769231,0.3076923076923077,0.038461538461538464,1.0384615384615385,0.017140000000004818,0.03249000000000013,0.0,0.23076923076923078,9.01,1207,Low
1140,14,53.51828214285714,-1.105907857142857,0,3,11,1.7142857142857142,24,35.714285714285715,0.35714285714285715,0.35714285714285715,0.2857142857142857,1.2857142857142858,0.006410000000002469,0.01106000000000007,0.0,0.21428571428571427,9.01,1208,Low
239,8,53.46798125,-2.76730125,0,2,6,1.25,10,35.0,0.0,0.25,0.375,0.75,0.005510000000001014,0.006940000000000168,0.0,0.25,9.0,1209,Low
51,317,54.973949621451105,-1.6314629337539432,4,68,245,1.22397476340694,388,30.189274447949526,0.2902208201892745,0.24290220820189273,0.04100946372239748,0.694006309148265,0.05801999999999907,0.10850000000000004,0.012618296529968454,0.22712933753943218,9.0,1210,Low
1016,8,51.036385,-2.2743825,0,2,6,1.125,9,30.0,0.125,0.25,0.125,0.75,0.0036600000000035493,0.01634000000000002,0.0,0.25,9.0,1211,Low
1542,8,51.644217499999996,0.05672,0,2,6,1.0,8,30.0,0.125,0.5,0.0,0.75,0.009700000000002262,0.00766,0.0,0.25,9.0,1212,Low
1257,8,53.7902675,-1.497355,0,2,6,1.0,8,30.0,0.625,0.125,0.0,0.75,0.006799999999998363,0.00766,0.0,0.25,9.0,1213,Low
1779,8,51.379864999999995,1.34053625,0,2,6,1.125,9,33.75,0.25,0.375,0.0,0.75,0.005369999999999209,0.006319999999999881,0.0,0.25,9.0,1214,Low
936,6,50.46170833333334,-4.453218333333333,0,1,5,1.3333333333333333,8,41.666666666666664,0.3333333333333333,0.3333333333333333,1.0,2.0,0.005770000000005382,0.009789999999999743,0.0,0.16666666666666666,9.0,1215,Low
763,4,50.3897075,-4.1282425,0,1,3,1.25,5,30.0,0.25,0.25,0.0,0.75,0.0019199999999983675,0.004710000000000214,0.0,0.25,9.0,1216,Low
1391,6,52.86020833333333,-1.4396733333333334,0,1,5,1.1666666666666667,7,51.666666666666664,0.3333333333333333,0.16666666666666666,0.8333333333333334,2.0,0.005189999999998918,0.008580000000000032,0.0,0.16666666666666666,9.0,1217,Low
127,8,53.7148475,-2.4820687500000003,0,2,6,1.0,8,37.5,0.0,0.25,0.25,0.75,0.004099999999993997,0.005279999999999951,0.0,0.25,9.0,1218,Low
786,4,51.55979,-1.7458225,0,1,3,1.25,5,25.0,0.25,0.25,0.0,0.75,0.00350999999999857,0.0019500000000001183,0.0,0.25,9.0,1219,Low
2236,6,52.23914,-1.5529266666666668,0,1,5,1.6666666666666667,10,55.0,0.5,0.16666666666666666,1.0,2.0,0.005189999999998918,0.005889999999999951,0.0,0.16666666666666666,9.0,1220,Low
494,8,52.38673,-0.71388125,0,2,6,1.375,11,30.0,0.375,0.375,0.0,0.75,0.00882000000000005,0.008319999999999994,0.0,0.25,9.0,1221,Low
1054,8,52.321870000000004,-1.1377199999999998,0,1,7,1.5,12,65.0,0.375,0.375,1.0,2.625,0.009560000000000457,0.010739999999999972,0.0,0.125,9.0,1222,Low
2326,8,55.82038875,-4.3033962500000005,0,2,6,1.75,14,35.0,0.125,0.5,0.0,0.75,0.005540000000003431,0.012990000000000279,0.0,0.25,9.0,1223,Low
2160,6,51.26037333333333,-0.549755,0,1,5,1.5,9,51.666666666666664,0.3333333333333333,0.3333333333333333,0.5,2.0,0.005890000000000839,0.009240000000000026,0.0,0.16666666666666666,9.0,1224,Low
1296,6,53.613685,-1.4269316666666667,0,1,5,1.1666666666666667,7,50.0,0.16666666666666666,0.16666666666666666,1.0,2.0,0.00015000000000497948,0.00027999999999983594,0.0,0.16666666666666666,9.0,1225,Low
1012,8,50.71955125,-2.41558625,0,1,7,1.25,10,60.0,0.125,0.375,1.0,2.625,0.002169999999999561,0.009549999999999947,0.0,0.125,9.0,1226,Low
1658,6,50.91777666666667,-1.3154783333333333,0,1,5,1.0,6,53.333333333333336,0.3333333333333333,0.5,0.6666666666666666,2.0,0.004100000000001103,0.008299999999999974,0.0,0.16666666666666666,9.0,1227,Low
2113,8,52.2523325,0.7160525,0,2,6,1.0,8,35.0,0.25,0.125,0.25,0.75,0.0026799999999980173,0.008179999999999965,0.0,0.25,9.0,1228,Low
2142,67,51.339567611940296,-0.48399731343283575,0,15,52,1.2388059701492538,83,39.701492537313435,0.23880597014925373,0.23880597014925373,0.31343283582089554,1.1194029850746268,0.03180000000000405,0.06624999999999998,0.0,0.22388059701492538,8.99,1229,Low
1839,215,53.76607293023256,-2.7027511627906975,2,49,164,1.2465116279069768,268,29.441860465116278,0.26046511627906976,0.2651162790697674,0.023255813953488372,0.641860465116279,0.03452000000000055,0.09378999999999982,0.009302325581395349,0.2372093023255814,8.98,1230,Low
135,17,52.107788235294116,-0.47578411764705875,0,3,14,1.411764705882353,24,48.8235294117647,0.23529411764705882,0.17647058823529413,0.9411764705882353,1.8235294117647058,0.006500000000002615,0.011819999999999997,0.0,0.17647058823529413,8.95,1231,Low
602,15,53.318629333333334,-3.4853533333333333,0,4,11,1.4,21,20.666666666666668,0.13333333333333333,0.26666666666666666,0.0,0.4666666666666667,0.011429999999997165,0.022769999999999957,0.0,0.26666666666666666,8.94,1232,Low
2026,15,52.98932466666667,-1.2297893333333334,0,3,12,1.3333333333333333,20,44.666666666666664,0.06666666666666667,0.2,0.7333333333333333,1.4666666666666666,0.006850000000000023,0.017689999999999984,0.0,0.2,8.94,1233,Low
1362,122,52.208875,0.12413926229508197,0,30,92,1.1311475409836065,138,27.37704918032787,0.3114754098360656,0.2786885245901639,0.0,0.7459016393442623,0.038409999999998945,0.04859000000000001,0.0,0.2459016393442623,8.93,1234,Low
980,45,51.885181333333335,-0.518565111111111,1,8,36,1.288888888888889,58,27.77777777777778,0.3111111111111111,0.3333333333333333,0.0,0.8888888888888888,0.022529999999996164,0.04369000000000001,0.022222222222222223,0.2,8.91,1235,Low
1949,11,53.39222909090909,-0.7737490909090909,1,0,10,1.2727272727272727,14,34.54545454545455,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.8181818181818182,0.01162000000000063,0.013249999999999984,0.09090909090909091,0.09090909090909091,8.91,1236,Low
1185,41,52.54518317073171,-1.8728726829268292,0,10,31,1.4146341463414633,58,31.21951219512195,0.2682926829268293,0.2926829268292683,0.0,0.7804878048780488,0.021319999999995787,0.034540000000000015,0.0,0.24390243902439024,8.9,1237,Low
439,9,53.37218222222222,-2.5809499999999996,0,2,7,1.2222222222222223,11,28.88888888888889,0.4444444444444444,0.4444444444444444,0.0,1.1111111111111112,0.009399999999999409,0.005370000000000097,0.0,0.2222222222222222,8.89,1238,Low
2246,9,52.54237,-1.44566,0,2,7,1.2222222222222223,11,33.333333333333336,0.1111111111111111,0.2222222222222222,0.5555555555555556,1.1111111111111112,0.010500000000000398,0.012520000000000087,0.0,0.2222222222222222,8.89,1239,Low
1706,9,51.696038888888886,-0.17707,0,2,7,1.1111111111111112,10,28.88888888888889,0.4444444444444444,0.4444444444444444,0.0,1.1111111111111112,0.00630999999999915,0.00800999999999999,0.0,0.2222222222222222,8.89,1240,Low
1998,9,52.64854,0.6882455555555556,0,2,7,1.1111111111111112,10,30.0,0.1111111111111111,0.0,1.0,1.1111111111111112,0.00790999999999542,0.011969999999999925,0.0,0.2222222222222222,8.89,1241,Low
12,416,50.91927449519231,-1.3984599519230767,1,99,316,1.2163461538461537,506,30.3125,0.3317307692307692,0.18990384615384615,0.036057692307692304,0.6634615384615384,0.05796999999999741,0.11895999999999995,0.002403846153846154,0.2403846153846154,8.88,1242,Low
366,7,52.18443285714285,-0.30717428571428573,0,1,6,1.1428571428571428,8,50.0,0.2857142857142857,0.2857142857142857,1.0,2.2857142857142856,0.003190000000003579,0.007099999999999995,0.0,0.14285714285714285,8.86,1243,Low
925,7,53.17922142857143,-2.8952085714285714,0,2,5,1.5714285714285714,11,27.142857142857142,0.0,0.0,0.14285714285714285,0.14285714285714285,0.006330000000005498,0.01022000000000034,0.0,0.2857142857142857,8.86,1244,Low
1663,7,51.04658285714286,-1.30327,0,1,6,1.7142857142857142,12,67.14285714285714,0.2857142857142857,0.0,1.0,2.2857142857142856,0.008380000000002497,0.007469999999999866,0.0,0.14285714285714285,8.86,1245,Low
1976,7,52.485911428571434,1.2334628571428572,0,1,6,1.1428571428571428,8,32.857142857142854,0.5714285714285714,0.42857142857142855,1.0,2.2857142857142856,0.007980000000003429,0.005479999999999929,0.0,0.14285714285714285,8.86,1246,Low
1216,14,53.80958428571428,-1.8356692857142856,0,3,11,1.4285714285714286,20,30.0,0.21428571428571427,0.5,0.21428571428571427,1.2142857142857142,0.008739999999995973,0.010040000000000049,0.0,0.21428571428571427,8.86,1247,Low
1805,7,51.28734571428571,0.5491742857142857,0,1,6,1.5714285714285714,11,54.285714285714285,0.42857142857142855,0.2857142857142857,0.8571428571428571,2.2857142857142856,0.004390000000000782,0.009070000000000022,0.0,0.14285714285714285,8.86,1248,Low
466,7,54.93711714285714,-1.5846328571428572,0,2,5,1.2857142857142858,9,30.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.008020000000001914,0.006939999999999946,0.0,0.2857142857142857,8.86,1249,Low
1763,7,51.24563285714286,0.52348,0,2,5,1.5714285714285714,11,32.857142857142854,0.14285714285714285,0.0,0.0,0.14285714285714285,0.009850000000000136,0.009279999999999955,0.0,0.2857142857142857,8.86,1250,Low
1424,19,50.71313052631579,-3.4705921052631576,0,4,15,1.263157894736842,24,39.473684210526315,0.15789473684210525,0.21052631578947367,0.5263157894736842,1.263157894736842,0.01436999999999955,0.022190000000000154,0.0,0.21052631578947367,8.85,1251,Low
345,29,51.491796896551726,0.26661275862068967,1,2,26,1.4482758620689655,42,50.3448275862069,0.4482758620689655,0.2413793103448276,0.8620689655172413,2.0,0.021580000000000155,0.01854,0.034482758620689655,0.10344827586206896,8.84,1252,Low
269,12,51.363544999999995,0.6168825,0,3,9,1.0833333333333333,13,30.0,0.25,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.008859999999998536,0.02178000000000002,0.0,0.25,8.84,1253,Low
1291,12,53.71531083333334,-1.4817225,0,3,9,1.1666666666666667,14,28.333333333333332,0.25,0.16666666666666666,0.08333333333333333,0.6666666666666666,0.005080000000006635,0.032340000000000035,0.0,0.25,8.84,1254,Low
1740,51,51.34321843137255,0.7325266666666667,0,12,39,1.2549019607843137,64,29.607843137254903,0.45098039215686275,0.27450980392156865,0.0196078431372549,0.8627450980392157,0.017109999999995296,0.04067999999999994,0.0,0.23529411764705882,8.81,1255,Low
2153,10,51.333186,-0.720913,0,2,8,1.4,14,40.0,0.4,0.5,0.0,1.4,0.007449999999998624,0.012420000000000098,0.0,0.2,8.81,1256,Low
104,5,51.40163199999999,-0.7464959999999999,0,1,4,1.0,5,42.0,0.6,0.6,0.0,1.4,0.005819999999999936,0.0026000000000000467,0.0,0.2,8.8,1257,Low
590,5,50.854188,-1.053344,0,1,4,1.2,6,36.0,0.6,0.2,0.6,1.4,0.00340999999999525,0.011649999999999938,0.0,0.2,8.8,1258,Low
1028,5,50.809424,-2.741298,0,1,4,1.2,6,28.0,0.4,0.0,1.0,1.4,0.002400000000001512,0.008010000000000073,0.0,0.2,8.8,1259,Low
729,5,52.386752,-1.465716,0,1,4,1.4,7,30.0,0.2,0.6,0.0,1.4,0.005710000000000548,0.009400000000000075,0.0,0.2,8.8,1260,Low
764,5,53.517728,-2.941976,0,1,4,1.0,5,34.0,0.6,0.4,0.2,1.4,0.004060000000002617,0.00810999999999984,0.0,0.2,8.8,1261,Low
1825,5,51.263301999999996,0.46760599999999997,0,1,4,1.0,5,44.0,0.4,0.2,0.4,1.4,0.0012299999999996203,0.00941000000000003,0.0,0.2,8.8,1262,Low
130,44,51.38074431818182,-2.3723549999999998,0,11,33,1.1590909090909092,51,25.681818181818183,0.25,0.25,0.0,0.6363636363636364,0.018619999999998527,0.04322000000000026,0.0,0.25,8.8,1263,Low
1902,5,53.82994,-2.268352,0,1,4,1.4,7,50.0,0.0,0.2,1.0,1.4,0.0034400000000047726,0.011740000000000084,0.0,0.2,8.8,1264,Low
1005,5,50.738299999999995,-1.7663240000000002,0,1,4,1.0,5,36.0,0.4,0.2,0.6,1.4,0.003669999999999618,0.007460000000000022,0.0,0.2,8.8,1265,Low
1236,5,53.684038,-1.6486619999999998,0,1,4,1.2,6,30.0,0.4,0.6,0.0,1.4,0.003129999999998745,0.010359999999999925,0.0,0.2,8.8,1266,Low
2284,5,50.823018000000005,-0.613646,0,1,4,1.0,5,30.0,0.4,0.0,1.0,1.4,0.006139999999994927,0.007789999999999964,0.0,0.2,8.8,1267,Low
31,18,53.35960277777778,-2.7420888888888886,0,4,14,1.3888888888888888,25,40.55555555555556,0.1111111111111111,0.16666666666666666,0.5,1.0555555555555556,0.009640000000004534,0.018710000000000004,0.0,0.2222222222222222,8.79,1268,Low
834,26,53.418551923076926,-2.8786623076923075,0,6,20,1.0,26,33.46153846153846,0.4230769230769231,0.3076923076923077,0.0,0.9230769230769231,0.012630000000001473,0.017719999999999736,0.0,0.23076923076923078,8.78,1269,Low
2224,32,52.463411875,-1.494070625,0,6,26,1.5,48,45.0,0.34375,0.21875,0.59375,1.5625,0.01156999999999897,0.031009999999999982,0.0,0.1875,8.77,1270,Low
1311,16,51.366691875,0.0511625,0,4,12,1.1875,19,30.0,0.3125,0.1875,0.0,0.625,0.007649999999998158,0.022670000000000003,0.0,0.25,8.76,1271,Low
157,52,53.456675192307685,-2.2857167307692308,0,13,39,1.2884615384615385,67,28.846153846153847,0.25,0.2692307692307692,0.0,0.6153846153846154,0.03096000000000032,0.041859999999999786,0.0,0.25,8.76,1272,Low
251,16,51.492230625,-0.5380168750000001,0,3,13,1.375,22,41.25,0.5,0.25,0.4375,1.5625,0.006560000000000343,0.022029999999999994,0.0,0.1875,8.76,1273,Low
1116,8,53.41980125,-2.23241875,0,2,6,1.25,10,25.0,0.375,0.125,0.0,0.625,0.008749999999999147,0.005759999999999987,0.0,0.25,8.75,1274,Low
737,8,52.47107625,-1.75432375,0,2,6,1.375,11,30.0,0.25,0.125,0.125,0.625,0.007699999999999818,0.014829999999999899,0.0,0.25,8.75,1275,Low
603,8,53.55162375,-0.12601375,0,2,6,1.0,8,30.0,0.125,0.25,0.0,0.625,0.004800000000003024,0.00914000000000001,0.0,0.25,8.75,1276,Low
360,8,52.48476125,-2.0723425,0,2,6,2.0,16,30.0,0.25,0.25,0.0,0.625,0.004509999999996239,0.012360000000000149,0.0,0.25,8.75,1277,Low
2176,11,51.22124363636363,-0.7800045454545455,0,2,9,1.0909090909090908,12,38.18181818181818,0.09090909090909091,0.6363636363636364,0.6363636363636364,1.6363636363636365,0.00748999999999711,0.013850000000000029,0.0,0.18181818181818182,8.73,1278,Low
7,199,51.54863422110553,0.6996687939698493,1,46,152,1.2412060301507537,247,32.21105527638191,0.2914572864321608,0.20100502512562815,0.02512562814070352,0.6381909547738693,0.04514999999999958,0.13052000000000008,0.005025125628140704,0.23618090452261306,8.72,1279,Low
2072,14,52.67175142857143,-2.020055,0,3,11,1.2142857142857142,17,38.57142857142857,0.42857142857142855,0.21428571428571427,0.42857142857142855,1.1428571428571428,0.014200000000002433,0.014819999999999833,0.0,0.21428571428571427,8.72,1280,Low
1433,14,50.62374785714286,-3.41079,0,3,11,1.2857142857142858,18,30.0,0.42857142857142855,0.5,0.0,1.1428571428571428,0.01698999999999984,0.012550000000000061,0.0,0.21428571428571427,8.72,1281,Low
1524,14,51.62053642857143,0.3040228571428571,0,3,11,1.2142857142857142,17,28.571428571428573,0.35714285714285715,0.42857142857142855,0.07142857142857142,1.1428571428571428,0.00782999999999845,0.013899999999999968,0.0,0.21428571428571427,8.72,1282,Low
1348,17,51.546662352941176,-0.4494947058823529,0,4,13,1.2352941176470589,21,36.470588235294116,0.4117647058823529,0.11764705882352941,0.0,0.8235294117647058,0.018019999999999925,0.010610000000000008,0.0,0.23529411764705882,8.71,1283,Low
2138,108,51.37699601851852,-0.49244851851851856,0,23,85,1.2222222222222223,132,37.129629629629626,0.2222222222222222,0.3148148148148148,0.28703703703703703,1.1203703703703705,0.03544000000000125,0.08063999999999999,0.0,0.21296296296296297,8.69,1284,Low
1487,88,51.56876295454545,0.48041795454545455,0,22,66,1.2272727272727273,108,32.84090909090909,0.20454545454545456,0.1590909090909091,0.09090909090909091,0.5681818181818182,0.021580000000000155,0.06008999999999998,0.0,0.25,8.68,1285,Low
334,9,53.480446666666666,-2.1178244444444445,0,2,7,1.6666666666666667,15,42.22222222222222,0.4444444444444444,0.2222222222222222,0.0,1.0,0.005749999999999034,0.015719999999999956,0.0,0.2222222222222222,8.67,1286,Low
274,9,53.39568111111111,-3.0624444444444445,0,2,7,1.3333333333333333,12,28.88888888888889,0.3333333333333333,0.3333333333333333,0.2222222222222222,1.0,0.00876999999999839,0.016260000000000385,0.0,0.2222222222222222,8.67,1287,Low
1405,6,53.316295,-1.4755283333333333,0,1,5,1.6666666666666667,10,38.333333333333336,0.3333333333333333,0.3333333333333333,1.0,1.8333333333333333,0.0017700000000004934,0.002729999999999899,0.0,0.16666666666666666,8.67,1288,Low
2278,6,51.057745000000004,-0.38908666666666664,0,1,5,1.3333333333333333,8,50.0,0.0,0.16666666666666666,1.0,1.8333333333333333,0.0022499999999965326,0.010330000000000006,0.0,0.16666666666666666,8.67,1289,Low
1492,12,51.57558,0.5968891666666666,0,3,9,1.1666666666666667,14,40.0,0.08333333333333333,0.25,0.25,0.5833333333333334,0.00782999999999845,0.01036999999999999,0.0,0.25,8.67,1290,Low
1089,6,51.103746666666666,-2.997185,0,1,5,1.1666666666666667,7,43.333333333333336,0.16666666666666666,0.3333333333333333,1.0,1.8333333333333333,0.004579999999997142,0.00943000000000005,0.0,0.16666666666666666,8.67,1291,Low
1969,6,53.22571166666666,-0.6040483333333334,0,1,5,1.3333333333333333,8,55.0,0.16666666666666666,0.16666666666666666,0.8333333333333334,1.8333333333333333,0.004339999999999122,0.00884000000000007,0.0,0.16666666666666666,8.67,1292,Low
1857,12,53.80044083333333,-2.31502,0,3,9,1.5833333333333333,19,35.833333333333336,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.5833333333333334,0.00986000000000331,0.020750000000000046,0.0,0.25,8.67,1293,Low
1513,19,51.80383421052631,0.6374042105263158,0,5,14,1.3157894736842106,25,30.0,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.3684210526315789,0.018760000000000332,0.014409999999999923,0.0,0.2631578947368421,8.64,1294,Low
73,270,50.3857597037037,-4.153388851851852,4,49,217,1.2296296296296296,332,31.296296296296298,0.3148148148148148,0.2851851851851852,0.07777777777777778,0.9296296296296296,0.054390000000005045,0.08835000000000015,0.014814814814814815,0.1962962962962963,8.63,1295,Low
2056,10,51.754602999999996,-1.297232,0,2,8,1.2,12,48.0,0.2,0.1,0.6,1.3,0.005130000000001189,0.0028600000000000847,0.0,0.2,8.61,1296,Low
2143,10,51.087706000000004,-0.7292989999999999,0,2,8,1.1,11,29.0,0.5,0.4,0.0,1.3,0.002630000000003463,0.020159999999999956,0.0,0.2,8.61,1297,Low
1095,10,51.205952,-2.653951,0,2,8,1.1,11,29.0,0.2,0.5,0.1,1.3,0.008600000000001273,0.011019999999999808,0.0,0.2,8.61,1298,Low
131,10,50.469059,-3.54019,0,2,8,1.0,10,30.0,0.4,0.5,0.0,1.3,0.007999999999995566,0.011880000000000113,0.0,0.2,8.61,1299,Low
430,10,55.000533,-1.481566,0,2,8,1.1,11,36.0,0.1,0.4,0.6,1.3,0.007800000000003138,0.012709999999999999,0.0,0.2,8.61,1300,Low
260,14,53.66874285714285,-1.8282057142857142,0,3,11,1.2857142857142858,18,40.0,0.14285714285714285,0.2857142857142857,0.35714285714285715,1.0714285714285714,0.011920000000003483,0.014590000000000103,0.0,0.21428571428571427,8.58,1301,Low
1297,7,53.594370000000005,-1.3189685714285715,0,2,5,1.1428571428571428,8,28.571428571428573,0.0,0.0,0.0,0.0,0.004039999999996269,0.02222000000000013,0.0,0.2857142857142857,8.58,1302,Low
1270,7,53.76251714285714,-1.5060042857142857,0,1,6,1.0,7,45.714285714285715,0.2857142857142857,0.42857142857142855,1.0,2.142857142857143,0.008380000000002497,0.01322000000000001,0.0,0.14285714285714285,8.58,1303,Low
